"","country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","id","mob_all_except_residential_change_from_baseline","mob_transit_work_change_from_baseline","mob_transit_work_grocert_pharmacy_retail_change_from_baseline","retail_and_recreation_percent_change_from_baseline_7dma","grocery_and_pharmacy_percent_change_from_baseline_7dma","parks_percent_change_from_baseline_7dma","transit_stations_percent_change_from_baseline_7dma","workplaces_percent_change_from_baseline_7dma","residential_percent_change_from_baseline_7dma","mob_all_except_residential_change_from_baseline_7dma","mob_transit_work_change_from_baseline_7dma","mob_transit_work_grocert_pharmacy_retail_change_from_baseline_7dma","level"
"1346289","IT","Italy","Lombardy",NA,NA,"IT-PV",NA,2020-06-01,-11,2,45,-45,-45,14,"Italy_Lombardy_NA_NA",-10.8,-45,-24.75,-11,1.71428571428571,113.428571428571,-45.5714285714286,-52.5714285714286,14.2857142857143,1.2,-49.0714285714286,-30.7857142857143,"Sub-national"
"1346793","IT","Italy","Lombardy",NA,NA,"IT-VA",NA,2020-06-01,-5,5,133,-63,-54,15,"Italy_Lombardy_NA_NA",3.2,-58.5,-29.25,-17.8571428571429,-10,142.428571428571,-48.8571428571429,-61.5714285714286,17,0.828571428571429,-55.2142857142857,-36.0357142857143,"Sub-national"
"1343770","IT","Italy","Lombardy",NA,NA,"IT-25",NA,2020-06-02,-35,-36,184,-54,-77,22,"Italy_Lombardy_NA_NA",-3.6,-65.5,-50.5,-20,-15.1428571428571,175.142857142857,-45.4285714285714,-64.5714285714286,17.8571428571429,6,-55,-33.6428571428571,"Sub-national"
"1344022","IT","Italy","Lombardy",NA,NA,"IT-MI",NA,2020-06-02,-46,-36,101,-65,-79,23,"Italy_Lombardy_NA_NA",-25,-72,-56.5,-21.1428571428571,-20.7142857142857,220,-38.8571428571429,-68.4285714285714,18.7142857142857,14.1714285714286,-53.6428571428571,-38.9642857142857,"Sub-national"
"1344274","IT","Italy","Lombardy",NA,NA,"IT-BG",NA,2020-06-02,-29,-40,229,-46,-79,23,"Italy_Lombardy_NA_NA",7,-62.5,-48.5,-27.8571428571429,-30.4285714285714,202.142857142857,-41.8571428571429,-73.1428571428571,20.8571428571429,5.77142857142857,-57.5,-32.25,"Sub-national"
"1344526","IT","Italy","Lombardy",NA,NA,"IT-BS",NA,2020-06-02,-26,-31,307,-28,-76,21,"Italy_Lombardy_NA_NA",29.2,-52,-40.25,-27,-35.5714285714286,238.571428571429,-31.2857142857143,-76.7142857142857,21.8571428571429,13.6,-54,-25.1428571428571,"Sub-national"
"1344778","IT","Italy","Lombardy",NA,NA,"IT-CO",NA,2020-06-02,-19,-37,359,1,-72,20,"Italy_Lombardy_NA_NA",46.4,-35.5,-31.75,-26.4285714285714,-35.5714285714286,223.285714285714,-34.5714285714286,-76.7142857142857,22.1428571428571,10,-55.6428571428571,-24.0357142857143,"Sub-national"
"1345030","IT","Italy","Lombardy",NA,NA,"IT-CR",NA,2020-06-02,-35,-38,102,-38,-75,22,"Italy_Lombardy_NA_NA",-16.8,-56.5,-46.5,-26.1428571428571,-38.1428571428571,226.428571428571,-31.2857142857143,-76.4285714285714,21.8571428571429,10.8857142857143,-53.8571428571429,-25.5357142857143,"Sub-national"
"1345282","IT","Italy","Lombardy",NA,NA,"IT-LC",NA,2020-06-02,1,-31,388,11,-79,22,"Italy_Lombardy_NA_NA",58,-34,-24.5,-26.8571428571429,-37.4285714285714,220.571428571429,-33.7142857142857,-76.4285714285714,21.8571428571429,9.22857142857143,-55.0714285714286,-19.4285714285714,"Sub-national"
"1345534","IT","Italy","Lombardy",NA,NA,"IT-LO",NA,2020-06-02,-31,-36,77,-77,-77,24,"Italy_Lombardy_NA_NA",-28.8,-77,-55.25,-27.5714285714286,-38.1428571428571,191.285714285714,-38.2857142857143,-76,22.1428571428571,2.25714285714286,-57.1428571428571,-35.3571428571429,"Sub-national"
"1345786","IT","Italy","Lombardy",NA,NA,"IT-MN",NA,2020-06-02,-44,-54,123,-42,-77,21,"Italy_Lombardy_NA_NA",-18.8,-59.5,-54.25,-27.8571428571429,-35.7142857142857,169,-44.4285714285714,-75.1428571428571,20.7142857142857,-2.82857142857143,-59.7857142857143,-28.3571428571429,"Sub-national"
"1346038","IT","Italy","Lombardy",NA,NA,"IT-MB",NA,2020-06-02,-34,-35,188,-63,-79,23,"Italy_Lombardy_NA_NA",-4.6,-71,-52.75,-26.8571428571429,-35.2857142857143,196,-48.7142857142857,-74.8571428571429,20.5714285714286,2.05714285714286,-61.7857142857143,-33.0714285714286,"Sub-national"
"1346290","IT","Italy","Lombardy",NA,NA,"IT-PV",NA,2020-06-02,-31,-36,102,-60,-73,23,"Italy_Lombardy_NA_NA",-19.6,-66.5,-50,-32.2857142857143,-33,140.714285714286,-57.2857142857143,-68.5714285714286,19.4285714285714,-10.0857142857143,-62.9285714285714,-30.1785714285714,"Sub-national"
"1346794","IT","Italy","Lombardy",NA,NA,"IT-VA",NA,2020-06-02,-28,-35,291,-68,-73,21,"Italy_Lombardy_NA_NA",17.4,-70.5,-51,-32.4285714285714,-24.4285714285714,113.857142857143,-55,-57.2857142857143,17.1428571428571,-11.0571428571429,-56.1428571428571,-35.3214285714286,"Sub-national"
"1343771","IT","Italy","Lombardy",NA,NA,"IT-25",NA,2020-06-03,-37,-15,1,-49,-35,14,"Italy_Lombardy_NA_NA",-27,-42,-34,-32,-20.7142857142857,89.8571428571429,-50.7142857142857,-49.8571428571429,15.2857142857143,-12.6857142857143,-50.2857142857143,-33.4285714285714,"Sub-national"
"1344023","IT","Italy","Lombardy",NA,NA,"IT-MI",NA,2020-06-03,-44,-17,-2,-54,-44,17,"Italy_Lombardy_NA_NA",-32.2,-49,-39.75,-32.2857142857143,-18.7142857142857,76.4285714285714,-47.5714285714286,-43.8571428571429,13.8571428571429,-13.2,-45.7142857142857,-38.75,"Sub-national"
"1344275","IT","Italy","Lombardy",NA,NA,"IT-BG",NA,2020-06-03,-32,-13,14,-49,-31,12,"Italy_Lombardy_NA_NA",-22.2,-40,-31.25,-33.5714285714286,-16.5714285714286,49.1428571428571,-46,-38.5714285714286,14,-17.1142857142857,-42.2857142857143,-32.25,"Sub-national"
"1344527","IT","Italy","Lombardy",NA,NA,"IT-BS",NA,2020-06-03,-31,-9,20,-33,-27,10,"Italy_Lombardy_NA_NA",-16,-30,-25,-33.7142857142857,-14.1428571428571,8.14285714285714,-42,-32.4285714285714,12.8571428571429,-22.8285714285714,-37.2142857142857,-24.9642857142857,"Sub-national"
"1344779","IT","Italy","Lombardy",NA,NA,"IT-CO",NA,2020-06-03,-33,-22,8,-38,-31,13,"Italy_Lombardy_NA_NA",-23.2,-34.5,-31,-32.2857142857143,-13.8571428571429,10.1428571428571,-42.7142857142857,-32.2857142857143,12.7142857142857,-22.2,-37.5,-24.2857142857143,"Sub-national"
"1345031","IT","Italy","Lombardy",NA,NA,"IT-CR",NA,2020-06-03,-30,-5,12,-31,-29,11,"Italy_Lombardy_NA_NA",-16.6,-30,-23.75,-30.7142857142857,-12.8571428571429,11.8571428571429,-38.7142857142857,-29.7142857142857,11.4285714285714,-20.0285714285714,-34.2142857142857,-25.25,"Sub-national"
"1345283","IT","Italy","Lombardy",NA,NA,"IT-LC",NA,2020-06-03,-29,-18,4,-40,-30,13,"Italy_Lombardy_NA_NA",-22.6,-35,-29.25,-30.8571428571429,-13.5714285714286,11.1428571428571,-39.1428571428571,-30.2857142857143,11.8571428571429,-20.5428571428571,-34.7142857142857,-19.8214285714286,"Sub-national"
"1345535","IT","Italy","Lombardy",NA,NA,"IT-LO",NA,2020-06-03,-27,-13,15,-54,-34,13,"Italy_Lombardy_NA_NA",-22.6,-44,-32,-30.5714285714286,-14.2857142857143,7.85714285714286,-41.1428571428571,-30.7142857142857,12.1428571428571,-21.7714285714286,-35.9285714285714,-34.6071428571429,"Sub-national"
"1345787","IT","Italy","Lombardy",NA,NA,"IT-MN",NA,2020-06-03,-33,-10,10,-26,-26,8,"Italy_Lombardy_NA_NA",-17,-26,-23.75,-31.1428571428571,-12.7142857142857,7.28571428571429,-41.2857142857143,-30.2857142857143,11.4285714285714,-21.6285714285714,-35.7857142857143,-27.7142857142857,"Sub-national"
"1346039","IT","Italy","Lombardy",NA,NA,"IT-MB",NA,2020-06-03,-33,-18,9,-52,-35,15,"Italy_Lombardy_NA_NA",-25.8,-43.5,-34.5,-31.4285714285714,-14.1428571428571,3.14285714285714,-45.4285714285714,-30.8571428571429,11.7142857142857,-23.7428571428571,-38.1428571428571,-32.7142857142857,"Sub-national"
"1346291","IT","Italy","Lombardy",NA,NA,"IT-PV",NA,2020-06-03,-29,-14,-3,-47,-30,12,"Italy_Lombardy_NA_NA",-24.6,-38.5,-30,-33.2857142857143,-14.5714285714286,-5.57142857142857,-48,-32,12.2857142857143,-26.6857142857143,-40,-29.8571428571429,"Sub-national"
"1346795","IT","Italy","Lombardy",NA,NA,"IT-VA",NA,2020-06-03,-32,-15,-17,-60,-33,13,"Italy_Lombardy_NA_NA",-31.4,-46.5,-35,-37.1428571428571,-17.5714285714286,-25.1428571428571,-54.1428571428571,-34.8571428571429,14.4285714285714,-33.7714285714286,-44.5,-35.0357142857143,"Sub-national"
"1343772","IT","Italy","Lombardy",NA,NA,"IT-25",NA,2020-06-04,-42,-21,-57,-58,-38,17,"Italy_Lombardy_NA_NA",-43.2,-48,-39.75,-37.8571428571429,-16.8571428571429,-34,-53.4285714285714,-34,14.2857142857143,-35.2285714285714,-43.7142857142857,-34.9285714285714,"Sub-national"
"1344024","IT","Italy","Lombardy",NA,NA,"IT-MI",NA,2020-06-04,-49,-25,-59,-60,-46,20,"Italy_Lombardy_NA_NA",-47.8,-53,-45,-39.4285714285714,-18.4285714285714,-41.4285714285714,-54.2857142857143,-34.5714285714286,14.8571428571429,-37.6285714285714,-44.4285714285714,-39.75,"Sub-national"
"1344276","IT","Italy","Lombardy",NA,NA,"IT-BG",NA,2020-06-04,-38,-19,-53,-63,-34,16,"Italy_Lombardy_NA_NA",-41.4,-48.5,-38.5,-39,-18.1428571428571,-49.1428571428571,-55.1428571428571,-35,15.5714285714286,-39.2857142857143,-45.0714285714286,-34.0357142857143,"Sub-national"
"1344528","IT","Italy","Lombardy",NA,NA,"IT-BS",NA,2020-06-04,-38,-13,-53,-47,-29,14,"Italy_Lombardy_NA_NA",-36,-38,-31.75,-40.2857142857143,-18.8571428571429,-54.7142857142857,-54.2857142857143,-35,16,-40.6285714285714,-44.6428571428571,-26.6071428571429,"Sub-national"
"1344780","IT","Italy","Lombardy",NA,NA,"IT-CO",NA,2020-06-04,-40,-25,-55,-53,-34,16,"Italy_Lombardy_NA_NA",-41.4,-43.5,-38,-38.8571428571429,-17.7142857142857,-51.7142857142857,-54.4285714285714,-34.7142857142857,15.7142857142857,-39.4857142857143,-44.5714285714286,-28.6071428571429,"Sub-national"
"1345032","IT","Italy","Lombardy",NA,NA,"IT-CR",NA,2020-06-04,-34,-9,-50,-45,-31,13,"Italy_Lombardy_NA_NA",-33.8,-38,-29.75,-37.7142857142857,-16.1428571428571,-51.7142857142857,-51.5714285714286,-32.1428571428571,14.5714285714286,-37.8571428571429,-41.8571428571429,-26.25,"Sub-national"
"1345284","IT","Italy","Lombardy",NA,NA,"IT-LC",NA,2020-06-04,-41,-20,-56,-54,-33,16,"Italy_Lombardy_NA_NA",-40.8,-43.5,-37,-37.7142857142857,-16.2857142857143,-53,-51.1428571428571,-32.7142857142857,14.8571428571429,-38.1714285714286,-41.9285714285714,-25.3928571428571,"Sub-national"
"1345536","IT","Italy","Lombardy",NA,NA,"IT-LO",NA,2020-06-04,-32,-13,-36,-59,-36,15,"Italy_Lombardy_NA_NA",-35.2,-47.5,-35,-37,-16.4285714285714,-52,-52.2857142857143,-33.1428571428571,15,-38.1714285714286,-42.7142857142857,-34,"Sub-national"
"1345788","IT","Italy","Lombardy",NA,NA,"IT-MN",NA,2020-06-04,-41,-14,-59,-40,-28,12,"Italy_Lombardy_NA_NA",-36.4,-34,-30.75,-37,-15.4285714285714,-50.4285714285714,-52.1428571428571,-32.5714285714286,14.4285714285714,-37.5142857142857,-42.3571428571429,-27.3928571428571,"Sub-national"
"1346040","IT","Italy","Lombardy",NA,NA,"IT-MB",NA,2020-06-04,-38,-20,-62,-60,-38,18,"Italy_Lombardy_NA_NA",-43.6,-49,-39,-37.7142857142857,-17.1428571428571,-53,-55.5714285714286,-33.1428571428571,14.8571428571429,-39.3142857142857,-44.3571428571429,-34.4642857142857,"Sub-national"
"1346292","IT","Italy","Lombardy",NA,NA,"IT-PV",NA,2020-06-04,-33,-14,-46,-55,-32,15,"Italy_Lombardy_NA_NA",-36,-43.5,-33.5,-35.8571428571429,-16,-39.5714285714286,-54.4285714285714,-33.4285714285714,14.2857142857143,-35.8571428571429,-43.9285714285714,-30.3571428571429,"Sub-national"
"1346796","IT","Italy","Lombardy",NA,NA,"IT-VA",NA,2020-06-04,-39,-21,-68,-69,-35,16,"Italy_Lombardy_NA_NA",-46.4,-52,-41,-33.8571428571429,-15.5714285714286,-14,-54.8571428571429,-34.8571428571429,14.1428571428571,-30.6285714285714,-44.8571428571429,-37.0714285714286,"Sub-national"
"1343773","IT","Italy","Lombardy",NA,NA,"IT-25",NA,2020-06-05,-28,-12,38,-46,-35,12,"Italy_Lombardy_NA_NA",-16.6,-40.5,-30.25,-32.4285714285714,-14,0.142857142857143,-50.5714285714286,-33.2857142857143,13,-26.0285714285714,-41.9285714285714,-36,"Sub-national"
"1344025","IT","Italy","Lombardy",NA,NA,"IT-MI",NA,2020-06-05,-34,-12,42,-51,-43,15,"Italy_Lombardy_NA_NA",-19.6,-47,-35,-31,-14.1428571428571,14.2857142857143,-46.4285714285714,-33.1428571428571,12.5714285714286,-22.0857142857143,-39.7857142857143,-40.4285714285714,"Sub-national"
"1344277","IT","Italy","Lombardy",NA,NA,"IT-BG",NA,2020-06-05,-25,-12,42,-51,-31,11,"Italy_Lombardy_NA_NA",-15.4,-41,-29.75,-28.5714285714286,-12.4285714285714,26.5714285714286,-42.7142857142857,-33,12.2857142857143,-18.0285714285714,-37.8571428571429,-35.5,"Sub-national"
"1344529","IT","Italy","Lombardy",NA,NA,"IT-BS",NA,2020-06-05,-28,-9,37,-30,-27,10,"Italy_Lombardy_NA_NA",-11.4,-28.5,-23.5,-25.5714285714286,-11.5714285714286,44.7142857142857,-37.1428571428571,-32.2857142857143,11.5714285714286,-12.3714285714286,-34.7142857142857,-28.0714285714286,"Sub-national"
"1344781","IT","Italy","Lombardy",NA,NA,"IT-CO",NA,2020-06-05,-23,-15,53,-26,-31,12,"Italy_Lombardy_NA_NA",-8.4,-28.5,-23.75,-24.7142857142857,-11.4285714285714,43.8571428571429,-38,-32.1428571428571,11.5714285714286,-12.4857142857143,-35.0714285714286,-31,"Sub-national"
"1345033","IT","Italy","Lombardy",NA,NA,"IT-CR",NA,2020-06-05,-23,-6,42,-26,-29,10,"Italy_Lombardy_NA_NA",-8.4,-27.5,-21,-23.8571428571429,-10.8571428571429,41.4285714285714,-34.2857142857143,-29.5714285714286,10.5714285714286,-11.4285714285714,-31.9285714285714,-27.2142857142857,"Sub-national"
"1345285","IT","Italy","Lombardy",NA,NA,"IT-LC",NA,2020-06-05,-18,-15,59,-30,-30,11,"Italy_Lombardy_NA_NA",-6.8,-30,-23.25,-23.2857142857143,-10.7142857142857,44.2857142857143,-33.7142857142857,-30.1428571428571,10.8571428571429,-10.7142857142857,-31.9285714285714,-28.8928571428571,"Sub-national"
"1345537","IT","Italy","Lombardy",NA,NA,"IT-LO",NA,2020-06-05,-22,-11,32,-52,-34,12,"Italy_Lombardy_NA_NA",-17.4,-43,-29.75,-22.7142857142857,-11.2857142857143,41.7142857142857,-36,-30.5714285714286,11,-11.7714285714286,-33.2857142857143,-34.1785714285714,"Sub-national"
"1345789","IT","Italy","Lombardy",NA,NA,"IT-MN",NA,2020-06-05,-28,-8,25,-25,-25,8,"Italy_Lombardy_NA_NA",-12.2,-25,-21.5,-24.5714285714286,-12,35.5714285714286,-37.8571428571429,-30.1428571428571,10.4285714285714,-13.8,-34,-28.1428571428571,"Sub-national"
"1346041","IT","Italy","Lombardy",NA,NA,"IT-MB",NA,2020-06-05,-21,-11,62,-47,-35,13,"Italy_Lombardy_NA_NA",-10.4,-41,-28.5,-24.2857142857143,-12.5714285714286,34,-42.8571428571429,-30.7142857142857,10.7142857142857,-15.2857142857143,-36.7857142857143,-35.1785714285714,"Sub-national"
"1346293","IT","Italy","Lombardy",NA,NA,"IT-PV",NA,2020-06-05,-24,-13,19,-46,-30,11,"Italy_Lombardy_NA_NA",-18.8,-38,-28.25,-26,-13.1428571428571,31.2857142857143,-43.5714285714286,-29.1428571428571,10,-16.1142857142857,-36.3571428571429,-31.4642857142857,"Sub-national"
"1346797","IT","Italy","Lombardy",NA,NA,"IT-VA",NA,2020-06-05,-21,-10,31,-61,-33,12,"Italy_Lombardy_NA_NA",-18.8,-47,-31.25,-28.1428571428571,-16.1428571428571,34.8571428571429,-44.4285714285714,-26.5714285714286,9,-16.0857142857143,-35.5,-38.1071428571429,"Sub-national"
"1343774","IT","Italy","Lombardy",NA,NA,"IT-25",NA,2020-06-06,-30,-19,40,-35,-19,6,"Italy_Lombardy_NA_NA",-12.6,-27,-25.75,-29.1428571428571,-16.7142857142857,31.7142857142857,-40.8571428571429,-24.8571428571429,8,-15.9714285714286,-32.8571428571429,-33.25,"Sub-national"
"1344026","IT","Italy","Lombardy",NA,NA,"IT-MI",NA,2020-06-06,-36,-21,38,-41,-15,6,"Italy_Lombardy_NA_NA",-15,-28,-28.25,-29.4285714285714,-18,36.1428571428571,-36.4285714285714,-23.4285714285714,7.42857142857143,-14.2285714285714,-29.9285714285714,-37.4642857142857,"Sub-national"
"1344278","IT","Italy","Lombardy",NA,NA,"IT-BG",NA,2020-06-06,-29,-19,44,-42,-26,7,"Italy_Lombardy_NA_NA",-14.4,-34,-29,-28.1428571428571,-17.1428571428571,43,-32.5714285714286,-22.1428571428571,7,-11.4,-27.3571428571429,-32.8928571428571,"Sub-national"
"1344530","IT","Italy","Lombardy",NA,NA,"IT-BS",NA,2020-06-06,-28,-15,40,-22,-23,6,"Italy_Lombardy_NA_NA",-9.6,-22.5,-22,-27.7142857142857,-18.4285714285714,47.2857142857143,-26,-20.8571428571429,6.42857142857143,-9.14285714285714,-23.4285714285714,-25.5357142857143,"Sub-national"
"1344782","IT","Italy","Lombardy",NA,NA,"IT-CO",NA,2020-06-06,-26,-22,50,-15,-20,7,"Italy_Lombardy_NA_NA",-6.6,-17.5,-20.75,-27,-18.2857142857143,48.8571428571429,-26.7142857142857,-20.8571428571429,6.42857142857143,-8.8,-23.7857142857143,-30.25,"Sub-national"
"1345034","IT","Italy","Lombardy",NA,NA,"IT-CR",NA,2020-06-06,-27,-14,58,-12,-19,5,"Italy_Lombardy_NA_NA",-2.8,-15.5,-18,-26,-17.5714285714286,47.8571428571429,-22.8571428571429,-22,6.28571428571429,-8.11428571428571,-22.4285714285714,-23.5357142857143,"Sub-national"
"1345286","IT","Italy","Lombardy",NA,NA,"IT-LC",NA,2020-06-06,-18,-19,61,-15,-24,8,"Italy_Lombardy_NA_NA",-3,-19.5,-19,-25.7142857142857,-17.8571428571429,51,-20.8571428571429,-20.8571428571429,6.14285714285714,-6.85714285714286,-20.8571428571429,-29.4285714285714,"Sub-national"
"1345538","IT","Italy","Lombardy",NA,NA,"IT-LO",NA,2020-06-06,-25,-18,51,-40,-19,6,"Italy_Lombardy_NA_NA",-10.2,-29.5,-25.5,-25.2857142857143,-18.2857142857143,49,-21.1428571428571,-19.2857142857143,6,-7,-20.2142857142857,-30.5357142857143,"Sub-national"
"1345790","IT","Italy","Lombardy",NA,NA,"IT-MN",NA,2020-06-06,-29,-16,31,-14,-23,5,"Italy_Lombardy_NA_NA",-10.2,-18.5,-20.5,-27.1428571428571,-18.2857142857143,38.4285714285714,-25.7142857142857,-20.4285714285714,5.85714285714286,-10.6285714285714,-23.0714285714286,-23.6785714285714,"Sub-national"
"1346042","IT","Italy","Lombardy",NA,NA,"IT-MB",NA,2020-06-06,-27,-21,66,-28,-18,6,"Italy_Lombardy_NA_NA",-5.6,-23,-23.5,-26.7142857142857,-18.7142857142857,32,-31.8571428571429,-20.5714285714286,6.14285714285714,-13.1714285714286,-26.2142857142857,-31.7857142857143,"Sub-national"
"1346294","IT","Italy","Lombardy",NA,NA,"IT-PV",NA,2020-06-06,-25,-18,26,-24,-12,5,"Italy_Lombardy_NA_NA",-10.6,-18,-19.75,-30.7142857142857,-20.7142857142857,14.4285714285714,-38,-18.2857142857143,6.28571428571429,-18.6571428571429,-28.1428571428571,-28.4642857142857,"Sub-national"
"1346798","IT","Italy","Lombardy",NA,NA,"IT-VA",NA,2020-06-06,-24,-17,13,-55,-20,7,"Italy_Lombardy_NA_NA",-20.6,-37.5,-29,-36.4285714285714,-25.4285714285714,-15.8571428571429,-48.5714285714286,-14.8571428571429,7.42857142857143,-28.2285714285714,-31.7142857142857,-35.4642857142857,"Sub-national"
"1343775","IT","Italy","Lombardy",NA,NA,"IT-25",NA,2020-06-07,-46,-33,-62,-58,-8,9,"Italy_Lombardy_NA_NA",-41.4,-33,-36.25,-38.2857142857143,-26,-32.2857142857143,-50.4285714285714,-13.5714285714286,7.71428571428571,-32.1142857142857,-32,-32.8928571428571,"Sub-national"
"1344027","IT","Italy","Lombardy",NA,NA,"IT-MI",NA,2020-06-07,-51,-35,-65,-62,-7,9,"Italy_Lombardy_NA_NA",-44,-34.5,-38.75,-42,-29.2857142857143,-46.7142857142857,-55.2857142857143,-13.4285714285714,8.57142857142857,-37.3428571428571,-34.3571428571429,-36.9285714285714,"Sub-national"
"1344279","IT","Italy","Lombardy",NA,NA,"IT-BG",NA,2020-06-07,-43,-32,-65,-66,-11,10,"Italy_Lombardy_NA_NA",-43.4,-38.5,-38,-41.8571428571429,-30,-47.1428571428571,-53.1428571428571,-10.7142857142857,8.71428571428571,-36.5714285714286,-31.9285714285714,-32.6785714285714,"Sub-national"
"1344531","IT","Italy","Lombardy",NA,NA,"IT-BS",NA,2020-06-07,-40,-25,-49,-41,-9,8,"Italy_Lombardy_NA_NA",-32.8,-25,-28.75,-45.8571428571429,-33,-60.2857142857143,-53.4285714285714,-8.85714285714286,9.28571428571429,-40.2857142857143,-31.1428571428571,-25.5,"Sub-national"
"1344783","IT","Italy","Lombardy",NA,NA,"IT-CO",NA,2020-06-07,-51,-41,-75,-58,-11,11,"Italy_Lombardy_NA_NA",-47.2,-34.5,-40.25,-44,-33.8571428571429,-55,-51,-8.57142857142857,9,-38.4857142857143,-29.7857142857143,-29.7857142857143,"Sub-national"
"1345035","IT","Italy","Lombardy",NA,NA,"IT-CR",NA,2020-06-07,-38,-27,-27,-32,-9,7,"Italy_Lombardy_NA_NA",-26.6,-20.5,-26.5,-41.8571428571429,-32.5714285714286,-47.1428571428571,-44.2857142857143,-8.42857142857143,8.42857142857143,-34.8571428571429,-26.3571428571429,-23.8571428571429,"Sub-national"
"1345287","IT","Italy","Lombardy",NA,NA,"IT-LC",NA,2020-06-07,-52,-38,-79,-57,-7,11,"Italy_Lombardy_NA_NA",-46.6,-32,-38.5,-42.1428571428571,-33,-48.4285714285714,-42.5714285714286,-7.57142857142857,8.42857142857143,-34.7428571428571,-25.0714285714286,-29.1785714285714,"Sub-national"
"1345539","IT","Italy","Lombardy",NA,NA,"IT-LO",NA,2020-06-07,-33,-39,-25,-41,-6,7,"Italy_Lombardy_NA_NA",-28.8,-23.5,-29.75,-41.2857142857143,-33.1428571428571,-46.4285714285714,-42.4285714285714,-7,8.14285714285714,-34.0571428571429,-24.7142857142857,-30.5714285714286,"Sub-national"
"1345791","IT","Italy","Lombardy",NA,NA,"IT-MN",NA,2020-06-07,-36,-26,-10,-15,-6,5,"Italy_Lombardy_NA_NA",-18.6,-10.5,-20.75,-42,-33.1428571428571,-45.7142857142857,-43.8571428571429,-9.14285714285714,8,-34.7714285714286,-26.5,-23.6785714285714,"Sub-national"
"1346043","IT","Italy","Lombardy",NA,NA,"IT-MB",NA,2020-06-07,-45,-35,-74,-54,-5,10,"Italy_Lombardy_NA_NA",-42.6,-29.5,-34.75,-43.5714285714286,-34.4285714285714,-53.4285714285714,-50,-9.57142857142857,8.42857142857143,-38.2,-29.7857142857143,-31.2142857142857,"Sub-national"
"1346295","IT","Italy","Lombardy",NA,NA,"IT-PV",NA,2020-06-07,-34,-26,-35,-40,-5,6,"Italy_Lombardy_NA_NA",-28,-22.5,-26.25,-40.7142857142857,-32.1428571428571,-45.4285714285714,-49.4285714285714,-13.5714285714286,8.71428571428571,-36.2571428571429,-31.5,-28.3214285714286,"Sub-national"
"1346799","IT","Italy","Lombardy",NA,NA,"IT-VA",NA,2020-06-07,-49,-36,-81,-75,-12,10,"Italy_Lombardy_NA_NA",-50.6,-43.5,-43,-40.1428571428571,-28.7142857142857,-45.5714285714286,-57.7142857142857,-22.2857142857143,11.1428571428571,-38.8857142857143,-40,-35,"Sub-national"
"1343776","IT","Italy","Lombardy",NA,NA,"IT-25",NA,2020-06-08,-32,-22,-23,-53,-35,13,"Italy_Lombardy_NA_NA",-33,-44,-35.5,-37.4285714285714,-25.5714285714286,-35.5714285714286,-55.1428571428571,-25.2857142857143,11.1428571428571,-35.8,-40.2142857142857,-31.5357142857143,"Sub-national"
"1344028","IT","Italy","Lombardy",NA,NA,"IT-MI",NA,2020-06-08,-38,-22,-28,-56,-43,17,"Italy_Lombardy_NA_NA",-37.4,-49.5,-39.75,-36.5714285714286,-25.1428571428571,-32.7142857142857,-55.5714285714286,-29.1428571428571,12.1428571428571,-35.8285714285714,-42.3571428571429,-35.6071428571429,"Sub-national"
"1344280","IT","Italy","Lombardy",NA,NA,"IT-BG",NA,2020-06-08,-27,-19,-8,-58,-30,12,"Italy_Lombardy_NA_NA",-28.4,-44,-33.5,-31.8571428571429,-21.1428571428571,-24.5714285714286,-51,-29.4285714285714,12.1428571428571,-31.6,-40.2142857142857,-31.1071428571429,"Sub-national"
"1344532","IT","Italy","Lombardy",NA,NA,"IT-BS",NA,2020-06-08,-26,-13,-4,-36,-26,10,"Italy_Lombardy_NA_NA",-21,-31,-25.25,-28.8571428571429,-18.7142857142857,-16.2857142857143,-46.8571428571429,-32,12.4285714285714,-28.5428571428571,-39.4285714285714,-23.9642857142857,"Sub-national"
"1344784","IT","Italy","Lombardy",NA,NA,"IT-CO",NA,2020-06-08,-28,-23,-15,-43,-32,13,"Italy_Lombardy_NA_NA",-28.2,-37.5,-31.5,-27.4285714285714,-18,-13.8571428571429,-47.2857142857143,-31.7142857142857,12.2857142857143,-27.6571428571429,-39.5,-28.0714285714286,"Sub-national"
"1345036","IT","Italy","Lombardy",NA,NA,"IT-CR",NA,2020-06-08,-23,-13,-13,-36,-28,10,"Italy_Lombardy_NA_NA",-22.6,-32,-25,-26.4285714285714,-17,-14.7142857142857,-43.7142857142857,-29.1428571428571,11.1428571428571,-26.2,-36.4285714285714,-22.6071428571429,"Sub-national"
